KIC,lamost_id,RA (deg),DEC (deg),dtheta (arcsec),lamost filename 
 6768654,581707070,289.062770,42.285530,0.0000,spec-57920-KP190808N440210V05_sp07-070.fits.gz 
 6775098,369008228,291.104340,42.269161,0.0288,spec-57307-KP192102N424113V03_sp08-228.fits.gz 
 6777888,155008064,291.973375,42.200444,0.0494,spec-56436-kepler02_1_sp08-064.fits.gz 
 6778789,369106087,292.244350,42.219601,0.0226,spec-57307-KP192102N424113V04_sp06-087.fits.gz 
 6779009,369006091,292.310460,42.225471,0.0292,spec-57307-KP192102N424113V03_sp06-091.fits.gz 
 6779699,155006097,292.523583,42.275750,0.0414,spec-56436-kepler02_1_sp06-097.fits.gz 
 6783217,360101207,293.532750,42.272572,0.0345,spec-57287-KP193637N444141V05_sp01-207.fits.gz 
 6783485,360001212,293.597560,42.296631,0.0266,spec-57287-KP193637N444141V04_sp01-212.fits.gz 
 6785523,367714121,294.154058,42.288631,1.3315,spec-57304-KP194918N413456V04_sp14-121.fits.gz 
 6785523,373111185,294.154058,42.288631,1.3315,spec-57314-KP193708N401249V01_sp11-185.fits.gz 
 6786075,367714120,294.293430,42.204529,0.0061,spec-57304-KP194918N413456V04_sp14-120.fits.gz 
 6786398, 52911187,294.381292,42.274472,0.0445,spec-56096-kepler08B56096_2_sp11-187.fits.gz 
 6790382,367914168,295.393217,42.284928,1.2695,spec-57304-KP194918N413456V06_sp14-168.fits.gz 
 6791033, 52912249,295.537417,42.251750,0.0460,spec-56096-kepler08B56096_2_sp12-249.fits.gz 
 6791309,367914085,295.602330,42.236561,0.0244,spec-57304-KP194918N413456V06_sp14-085.fits.gz 
 6791445,367703101,295.637150,42.207230,0.0226,spec-57304-KP194918N413456V04_sp03-101.fits.gz 
 6791445,579812057,295.637150,42.207230,0.0226,spec-57917-KP193708N401249V02_sp12-057.fits.gz 
 6793235, 52812050,296.039309,42.276026,0.7945,spec-56096-kepler08B56096_1_sp12-050.fits.gz 
 6793235, 52912050,296.039309,42.276026,0.7945,spec-56096-kepler08B56096_2_sp12-050.fits.gz 
 6805631,367809035,298.691250,42.255619,0.0334,spec-57304-KP194918N413456V05_sp09-035.fits.gz 
 6836321,365003248,281.162990,42.390739,0.0288,spec-57300-KP185031N425443V02_sp03-248.fits.gz 
 6837256,163003013,281.679500,42.387361,0.1176,spec-56573-KP185031N425443V01_sp03-013.fits.gz 
 6838375,577604140,282.273380,42.342339,0.0310,spec-57912-KP185031N425443V03_sp04-140.fits.gz 
 6838420,577604147,282.293490,42.389019,0.0288,spec-57912-KP185031N425443V03_sp04-147.fits.gz 
 6838665,365004126,282.420930,42.364399,0.0043,spec-57300-KP185031N425443V02_sp04-126.fits.gz 
 6838665,577704126,282.420930,42.364399,0.0043,spec-57912-KP185031N425443V04_sp04-126.fits.gz 
 6838707,577604126,282.445075,42.373539,3.8131,spec-57912-KP185031N425443V03_sp04-126.fits.gz 
 6841449,365008011,283.703830,42.346729,0.0208,spec-57300-KP185031N425443V02_sp08-011.fits.gz 
 6843557,362002092,284.678860,42.348381,0.0290,spec-57291-KP190808N440210V02_sp02-092.fits.gz 
 6849167,159610138,287.185792,42.330083,0.1103,spec-56562-KP192102N424113V02_sp10-138.fits.gz 
 6850177,362001144,287.568080,42.365082,0.0316,spec-57291-KP190808N440210V02_sp01-144.fits.gz 
 6850177,581601144,287.568080,42.365082,0.0316,spec-57920-KP190808N440210V04_sp01-144.fits.gz 
 6850417,155010025,287.660707,42.313181,0.0325,spec-56436-kepler02_1_sp10-025.fits.gz 
 6850464,362007033,287.681014,42.309607,0.4296,spec-57291-KP190808N440210V02_sp07-033.fits.gz 
 6850464,369010061,287.681014,42.309607,0.4296,spec-57307-KP192102N424113V03_sp10-061.fits.gz 
 6850665,362007050,287.766270,42.322720,0.0313,spec-57291-KP190808N440210V02_sp07-050.fits.gz 
 6850665,581607050,287.766270,42.322720,0.0313,spec-57920-KP190808N440210V04_sp07-050.fits.gz 
 6851401,161407011,288.058793,42.356224,1.1861,spec-56570-KP190808N440210V01_sp07-011.fits.gz 
 6851499,154010247,288.094000,42.397167,0.1112,spec-56432-KP192102N424113V01_sp10-247.fits.gz 
 6851499,159610229,288.094000,42.397167,0.1112,spec-56562-KP192102N424113V02_sp10-229.fits.gz 
 6853127,362107068,288.712100,42.383389,0.0222,spec-57291-KP190808N440210V03_sp07-068.fits.gz 
 6853127,581707068,288.712100,42.383389,0.0222,spec-57920-KP190808N440210V05_sp07-068.fits.gz 
 6853266,362007068,288.761380,42.380421,0.0069,spec-57291-KP190808N440210V02_sp07-068.fits.gz 
 6853266,581607068,288.761380,42.380421,0.0069,spec-57920-KP190808N440210V04_sp07-068.fits.gz 
 6853465,154003032,288.835500,42.307111,0.0303,spec-56432-KP192102N424113V01_sp03-032.fits.gz 
 6854095,362107075,289.049800,42.343399,0.0230,spec-57291-KP190808N440210V03_sp07-075.fits.gz 
 6854095,581707075,289.049800,42.343399,0.0230,spec-57920-KP190808N440210V05_sp07-075.fits.gz 
 6854391,362107092,289.146240,42.336369,0.0043,spec-57291-KP190808N440210V03_sp07-092.fits.gz 
 6854391,581707092,289.146240,42.336369,0.0043,spec-57920-KP190808N440210V05_sp07-092.fits.gz 
 6854423,362007092,289.156620,42.350079,0.0061,spec-57291-KP190808N440210V02_sp07-092.fits.gz 
 6854423,581607092,289.156620,42.350079,0.0061,spec-57920-KP190808N440210V04_sp07-092.fits.gz 
 6860004,369104105,290.873292,42.397231,0.8185,spec-57307-KP192102N424113V04_sp04-105.fits.gz 
 6860127,369108239,290.911560,42.309891,0.0087,spec-57307-KP192102N424113V04_sp08-239.fits.gz 
 6861403,369008234,291.314880,42.390610,0.0313,spec-57307-KP192102N424113V03_sp08-234.fits.gz 
 6863017,155008060,291.808250,42.337889,0.0219,spec-56436-kepler02_1_sp08-060.fits.gz 
 6863899,369108100,292.076020,42.328758,0.0330,spec-57307-KP192102N424113V04_sp08-100.fits.gz 
 6864897,369006086,292.360810,42.303188,0.0290,spec-57307-KP192102N424113V03_sp06-086.fits.gz 
 6864995,155006086,292.391083,42.337889,0.0322,spec-56436-kepler02_1_sp06-086.fits.gz 
 6866002,369006033,292.676084,42.397484,1.7236,spec-57307-KP192102N424113V03_sp06-033.fits.gz 
 6866396,373116240,292.794830,42.365189,0.0310,spec-57314-KP193708N401249V01_sp16-240.fits.gz 
 6866587,369006049,292.848723,42.346186,0.6937,spec-57307-KP192102N424113V03_sp06-049.fits.gz 
 6866587,373116239,292.848723,42.346186,0.6937,spec-57314-KP193708N401249V01_sp16-239.fits.gz 
 6867485,579816248,293.106510,42.377720,0.0288,spec-57917-KP193708N401249V02_sp16-248.fits.gz 
 6870779,579911196,294.053740,42.394829,0.0075,spec-57917-KP193708N401249V03_sp11-196.fits.gz 
 6871057, 52811185,294.134625,42.328389,0.0538,spec-56096-kepler08B56096_1_sp11-185.fits.gz 
 6871472,360001018,294.250850,42.377579,0.0053,spec-57287-KP193637N444141V04_sp01-018.fits.gz 
 6875989,162314089,295.380500,42.337750,0.0458,spec-56571-KP194918N413456V02_sp14-089.fits.gz 
 6876260,367914091,295.438450,42.313808,0.0250,spec-57304-KP194918N413456V06_sp14-091.fits.gz 
 6878041, 52912232,295.847458,42.373361,0.0000,spec-56096-kepler08B56096_2_sp12-232.fits.gz 
 6878403,367815058,295.932400,42.389790,0.0043,spec-57304-KP194918N413456V05_sp15-058.fits.gz 
 6878800,367815055,296.024480,42.359539,0.0310,spec-57304-KP194918N413456V05_sp15-055.fits.gz 
 6878959,162315055,296.057333,42.336667,0.0313,spec-56571-KP194918N413456V02_sp15-055.fits.gz 
 6887430,367809159,297.953250,42.305031,0.0334,spec-57304-KP194918N413456V05_sp09-159.fits.gz 
 6923677,365004131,282.083626,42.433490,3.2595,spec-57300-KP185031N425443V02_sp04-131.fits.gz 
 6925082,577604080,282.730088,42.412880,4.8301,spec-57912-KP185031N425443V03_sp04-080.fits.gz 
 6925158,365004080,282.763460,42.425980,0.0288,spec-57300-KP185031N425443V02_sp04-080.fits.gz 
 6925158,577704080,282.763460,42.425980,0.0288,spec-57912-KP185031N425443V04_sp04-080.fits.gz 
 6928997,362002098,284.494380,42.458778,0.0097,spec-57291-KP190808N440210V02_sp02-098.fits.gz 
 6929729,365006089,284.874020,42.455742,0.0270,spec-57300-KP185031N425443V02_sp06-089.fits.gz 
 6934780,369110149,287.075321,42.490039,0.5415,spec-57307-KP192102N424113V04_sp10-149.fits.gz 
 6936796,362107035,287.876740,42.477661,0.0268,spec-57291-KP190808N440210V03_sp07-035.fits.gz 
 6936796,581707035,287.876740,42.477661,0.0268,spec-57920-KP190808N440210V05_sp07-035.fits.gz 
 6936990,362107028,287.956910,42.456951,0.0270,spec-57291-KP190808N440210V03_sp07-028.fits.gz 
 6936990,581807028,287.956910,42.456951,0.0270,spec-57920-KP190808N440210V06_sp07-028.fits.gz 
 6939158,362007058,288.781370,42.418228,0.0261,spec-57291-KP190808N440210V02_sp07-058.fits.gz 
 6940048,155003186,289.091542,42.432972,0.0331,spec-56436-kepler02_1_sp03-186.fits.gz 
 6940816,362007096,289.353287,42.468473,3.1303,spec-57291-KP190808N440210V02_sp07-096.fits.gz 
 6940816,369003192,289.353287,42.468473,3.1303,spec-57307-KP192102N424113V03_sp03-192.fits.gz 
 6945941,369004104,290.935300,42.402950,0.0000,spec-57307-KP192102N424113V03_sp04-104.fits.gz 
 6946910,369108039,291.268920,42.495178,0.0261,spec-57307-KP192102N424113V04_sp08-039.fits.gz 
 6948001,369008037,291.622160,42.410271,0.0295,spec-57307-KP192102N424113V03_sp08-037.fits.gz 
 6949816,154008087,292.201917,42.431083,0.1573,spec-56432-KP192102N424113V01_sp08-087.fits.gz 
 6949816,159608098,292.201917,42.431083,0.1573,spec-56562-KP192102N424113V02_sp08-098.fits.gz 
 6951289,369106033,292.661560,42.422070,0.0061,spec-57307-KP192102N424113V04_sp06-033.fits.gz 
 6951925,360102124,292.868260,42.433998,0.0277,spec-57287-KP193637N444141V05_sp02-124.fits.gz 
 6952430,360101249,293.019900,42.479530,0.0224,spec-57287-KP193637N444141V05_sp01-249.fits.gz 
 6953271,359901248,293.265780,42.420151,0.0043,spec-57287-KP193637N444141V03_sp01-248.fits.gz 
 6957157, 52201018,294.343708,42.407667,0.0087,spec-56083-IF04_B56083_sp01-018.fits.gz 
 6960601, 52911043,295.231375,42.434056,0.0396,spec-56096-kepler08B56096_2_sp11-043.fits.gz 
 6960978,359907248,295.323567,42.498428,1.6606,spec-57287-KP193637N444141V03_sp07-248.fits.gz 
 6960978,367714099,295.323567,42.498428,1.6606,spec-57304-KP194918N413456V04_sp14-099.fits.gz 
 6961071,359907232,295.341610,42.409840,0.0081,spec-57287-KP193637N444141V03_sp07-232.fits.gz 
 6964342,367715067,296.090302,42.437538,2.7715,spec-57304-KP194918N413456V04_sp15-067.fits.gz 
 6976451,367809032,298.666840,42.445621,0.0271,spec-57304-KP194918N413456V05_sp09-032.fits.gz 
 7006979,365003083,280.913370,42.591541,2.8903,spec-57300-KP185031N425443V02_sp03-083.fits.gz 
 7009245,365004198,282.151670,42.560299,0.0204,spec-57300-KP185031N425443V02_sp04-198.fits.gz 
 7009245,577604198,282.151670,42.560299,0.0204,spec-57912-KP185031N425443V03_sp04-198.fits.gz 
 7014958,362002033,284.802520,42.576649,0.0312,spec-57291-KP190808N440210V02_sp02-033.fits.gz 
 7017044,365006130,285.829002,42.504592,1.6005,spec-57300-KP185031N425443V02_sp06-130.fits.gz 
 7018252,362005225,286.370572,42.577461,1.0811,spec-57291-KP190808N440210V02_sp05-225.fits.gz 
 7018515,362001071,286.491060,42.514229,0.0075,spec-57291-KP190808N440210V02_sp01-071.fits.gz 
 7019580,362001153,286.984470,42.551121,0.0061,spec-57291-KP190808N440210V02_sp01-153.fits.gz 
 7019580,581601153,286.984470,42.551121,0.0061,spec-57920-KP190808N440210V04_sp01-153.fits.gz 
 7019953,369110146,287.153050,42.536491,0.0234,spec-57307-KP192102N424113V04_sp10-146.fits.gz 
 7020392,161405024,287.328208,42.581442,0.3238,spec-56570-KP190808N440210V01_sp05-024.fits.gz 
 7020392,369110129,287.328208,42.581442,0.3238,spec-57307-KP192102N424113V04_sp10-129.fits.gz 
 7024018,155003079,288.749708,42.580917,0.0907,spec-56436-kepler02_1_sp03-079.fits.gz 
 7024018,159603078,288.749708,42.580917,0.0907,spec-56562-KP192102N424113V02_sp03-078.fits.gz 
 7025721,161407091,289.317635,42.596153,0.7662,spec-56570-KP190808N440210V01_sp07-091.fits.gz 
 7031016,369104241,290.947020,42.551819,0.0031,spec-57307-KP192102N424113V04_sp04-241.fits.gz 
 7031714,155008049,291.183542,42.533556,0.0484,spec-56436-kepler02_1_sp08-049.fits.gz 
 7032312,369008038,291.381810,42.580311,0.0266,spec-57307-KP192102N424113V03_sp08-038.fits.gz 
 7033467,155008036,291.755458,42.596611,0.0396,spec-56436-kepler02_1_sp08-036.fits.gz 
 7033846,369008088,291.875407,42.538245,0.5124,spec-57307-KP192102N424113V03_sp08-088.fits.gz 
 7034957,369109237,292.225620,42.580238,0.0242,spec-57307-KP192102N424113V04_sp09-237.fits.gz 
 7035184,369008099,292.295990,42.553810,0.0290,spec-57307-KP192102N424113V03_sp08-099.fits.gz 
 7036099,154006036,292.582083,42.544389,0.0106,spec-56432-KP192102N424113V01_sp06-036.fits.gz 
 7036104,369106027,292.583340,42.522148,0.0087,spec-57307-KP192102N424113V04_sp06-027.fits.gz 
 7036151,360002114,292.600100,42.560589,0.0222,spec-57287-KP193637N444141V04_sp02-114.fits.gz 
 7037405,359902104,292.976230,42.547680,0.0242,spec-57287-KP193637N444141V03_sp02-104.fits.gz 
 7039075,247601030,293.464190,42.583852,0.5424,spec-56914-KP193637N444141V01_sp01-030.fits.gz 
 7040879,360101210,293.955140,42.547279,0.0271,spec-57287-KP193637N444141V05_sp01-210.fits.gz 
 7040879,579811141,293.955140,42.547279,0.0271,spec-57917-KP193708N401249V02_sp11-141.fits.gz 
 7041602,247701084,294.157667,42.572667,0.0234,spec-56914-KP193637N444141V02_sp01-084.fits.gz 
 7041744,360001083,294.198390,42.592239,0.0043,spec-57287-KP193637N444141V04_sp01-083.fits.gz 
 7041834,360101097,294.224000,42.530418,0.0226,spec-57287-KP193637N444141V05_sp01-097.fits.gz 
 7042040,359901097,294.284760,42.533859,0.0298,spec-57287-KP193637N444141V03_sp01-097.fits.gz 
 7042040,579811211,294.284760,42.533859,0.0298,spec-57917-KP193708N401249V02_sp11-211.fits.gz 
 7044886, 52811027,295.059792,42.588167,0.0441,spec-56096-kepler08B56096_1_sp11-027.fits.gz 
 7044886,162214138,295.059792,42.588167,0.0441,spec-56571-KP194918N413456V01_sp14-138.fits.gz 
 7044886,241714138,295.059792,42.588167,0.0441,spec-56800-KP194918N413456V_sp14-138.fits.gz 
 7044886,247607161,295.059792,42.588167,0.0441,spec-56914-KP193637N444141V01_sp07-161.fits.gz 
 7048889,162215089,295.990292,42.599083,0.0744,spec-56571-KP194918N413456V01_sp15-089.fits.gz 
 7048889,247607219,295.990292,42.599083,0.0744,spec-56914-KP193637N444141V01_sp07-219.fits.gz 
 7049467,367715064,296.118500,42.510578,0.0238,spec-57304-KP194918N413456V04_sp15-064.fits.gz 
 7049756,367715052,296.185390,42.549568,0.0292,spec-57304-KP194918N413456V04_sp15-052.fits.gz 
 7052311,162315025,296.777508,42.547219,1.3348,spec-56571-KP194918N413456V02_sp15-025.fits.gz 
 7060732,367909056,298.636660,42.579811,0.0075,spec-57304-KP194918N413456V06_sp09-056.fits.gz 
 7090906,365003088,281.011290,42.675060,0.0266,spec-57300-KP185031N425443V02_sp03-088.fits.gz 
 7090906,577603088,281.011290,42.675060,0.0266,spec-57912-KP185031N425443V03_sp03-088.fits.gz 
 7092067,365003185,281.680510,42.628651,0.0268,spec-57300-KP185031N425443V02_sp03-185.fits.gz 
 7092067,577603185,281.680510,42.628651,0.0268,spec-57912-KP185031N425443V03_sp03-185.fits.gz 
 7092127,365003192,281.713470,42.630669,0.0043,spec-57300-KP185031N425443V02_sp03-192.fits.gz 
 7092127,577603192,281.713470,42.630669,0.0043,spec-57912-KP185031N425443V03_sp03-192.fits.gz 
 7093179,163004185,282.236232,42.608205,1.1728,spec-56573-KP185031N425443V01_sp04-185.fits.gz 
 7094142,365004092,282.710967,42.601849,2.8264,spec-57300-KP185031N425443V02_sp04-092.fits.gz 
 7098252,161402174,284.609500,42.622389,0.0000,spec-56570-KP190808N440210V01_sp02-174.fits.gz 
 7098276,581702174,284.623736,42.692730,0.0348,spec-57920-KP190808N440210V05_sp02-174.fits.gz 
 7098510,581602043,284.744284,42.632895,5.0932,spec-57920-KP190808N440210V04_sp02-043.fits.gz 
 7100768,362102229,285.766720,42.610790,0.0310,spec-57291-KP190808N440210V03_sp02-229.fits.gz 
 7100888,362102227,285.823240,42.697639,0.0285,spec-57291-KP190808N440210V03_sp02-227.fits.gz 
 7100888,581602227,285.823240,42.697639,0.0285,spec-57920-KP190808N440210V04_sp02-227.fits.gz 
 7103297,362005090,286.844300,42.665508,0.0246,spec-57291-KP190808N440210V02_sp05-090.fits.gz 
 7103666,369010136,286.986970,42.611568,0.0313,spec-57307-KP192102N424113V03_sp10-136.fits.gz 
 7103666,581605004,286.986970,42.611568,0.0313,spec-57920-KP190808N440210V04_sp05-004.fits.gz 
 7103951,581605022,287.102052,42.636813,4.9287,spec-57920-KP190808N440210V04_sp05-022.fits.gz 
 7108501,159603171,288.848542,42.653000,0.0523,spec-56562-KP192102N424113V02_sp03-171.fits.gz 
 7108536,362007069,288.861110,42.629810,0.0061,spec-57291-KP190808N440210V02_sp07-069.fits.gz 
 7108536,581607069,288.861110,42.629810,0.0061,spec-57920-KP190808N440210V04_sp07-069.fits.gz 
 7108646,369003178,288.895290,42.664688,0.0288,spec-57307-KP192102N424113V03_sp03-178.fits.gz 
 7108646,581607187,288.895290,42.664688,0.0288,spec-57920-KP190808N440210V04_sp07-187.fits.gz 
 7109064,362107195,289.048400,42.657761,0.0219,spec-57291-KP190808N440210V03_sp07-195.fits.gz 
 7109120,155003179,289.069917,42.654694,0.1568,spec-56436-kepler02_1_sp03-179.fits.gz 
 7109120,159603173,289.069917,42.654694,0.1568,spec-56562-KP192102N424113V02_sp03-173.fits.gz 
 7116264,155008028,291.321333,42.617111,0.0543,spec-56436-kepler02_1_sp08-028.fits.gz 
 7117050,369009024,291.557190,42.694649,0.0290,spec-57307-KP192102N424113V03_sp09-024.fits.gz 
 7118412,369009228,291.981750,42.610191,0.0339,spec-57307-KP192102N424113V03_sp09-228.fits.gz 
 7118721,159608076,292.093708,42.679556,0.0573,spec-56562-KP192102N424113V02_sp08-076.fits.gz 
 7119181,369009237,292.235780,42.603649,0.0310,spec-57307-KP192102N424113V03_sp09-237.fits.gz 
 7119934,159606047,292.454292,42.669222,0.0232,spec-56562-KP192102N424113V02_sp06-047.fits.gz 
 7119934,247602215,292.454292,42.669222,0.0232,spec-56914-KP193637N444141V01_sp02-215.fits.gz 
 7121674,159606070,292.962892,42.620956,0.1213,spec-56562-KP192102N424113V02_sp06-070.fits.gz 
 7121801,154006055,293.002158,42.620289,1.1843,spec-56432-KP192102N424113V01_sp06-055.fits.gz 
 7122640,359901026,293.261380,42.677109,0.0213,spec-57287-KP193637N444141V03_sp01-026.fits.gz 
 7124081,247701046,293.688375,42.654111,0.0111,spec-56914-KP193637N444141V02_sp01-046.fits.gz 
 7124573,359901094,293.822850,42.697449,0.0552,spec-57287-KP193637N444141V03_sp01-094.fits.gz 
 7129930, 52207168,295.247792,42.622322,1.8613,spec-56083-IF04_B56083_sp07-168.fits.gz 
 7131794,247707226,295.700167,42.655361,0.0325,spec-56914-KP193637N444141V02_sp07-226.fits.gz 
 7138406,367715149,297.286590,42.650871,0.0292,spec-57304-KP194918N413456V04_sp15-149.fits.gz 
 7139187,367715129,297.472600,42.690540,0.0031,spec-57304-KP194918N413456V04_sp15-129.fits.gz 
 7178170,365004241,283.324280,42.784199,0.0043,spec-57300-KP185031N425443V02_sp04-241.fits.gz 
 7183922,362105214,285.948233,42.741656,0.4655,spec-57291-KP190808N440210V03_sp05-214.fits.gz 
 7186274,362005001,286.956090,42.770538,0.0509,spec-57291-KP190808N440210V02_sp05-001.fits.gz 
 7186542,362105018,287.072170,42.793831,0.0310,spec-57291-KP190808N440210V03_sp05-018.fits.gz 
 7186677,362005021,287.128940,42.772511,0.0069,spec-57291-KP190808N440210V02_sp05-021.fits.gz 
 7186677,581605021,287.128940,42.772511,0.0069,spec-57920-KP190808N440210V04_sp05-021.fits.gz 
 7187059,362105141,287.287050,42.780380,0.0031,spec-57291-KP190808N440210V03_sp05-141.fits.gz 
 7187063,362005141,287.287660,42.786560,0.0290,spec-57291-KP190808N440210V02_sp05-141.fits.gz 
 7188504,362008207,287.891140,42.711028,2.5267,spec-57291-KP190808N440210V02_sp08-207.fits.gz 
 7188662,369014062,287.962620,42.764481,0.0031,spec-57307-KP192102N424113V03_sp14-062.fits.gz 
 7189610,154003074,288.333958,42.782417,0.0531,spec-56432-KP192102N424113V01_sp03-074.fits.gz 
 7190047,369003096,288.495730,42.704868,0.0246,spec-57307-KP192102N424113V03_sp03-096.fits.gz 
 7191496,159603161,289.031875,42.775556,0.0242,spec-56562-KP192102N424113V02_sp03-161.fits.gz 
 7191673,369003165,289.096249,42.758992,1.4225,spec-57307-KP192102N424113V03_sp03-165.fits.gz 
 7191945,362007192,289.195070,42.706959,0.0213,spec-57291-KP190808N440210V02_sp07-192.fits.gz 
 7200133,369109246,291.720430,42.752190,0.0244,spec-57307-KP192102N424113V04_sp09-246.fits.gz 
 7202701,360002205,292.535610,42.703362,0.0288,spec-57287-KP193637N444141V04_sp02-205.fits.gz 
 7203663,360002010,292.839970,42.749512,0.0310,spec-57287-KP193637N444141V04_sp02-010.fits.gz 
 7204026,360002008,292.943910,42.767288,0.0043,spec-57287-KP193637N444141V04_sp02-008.fits.gz 
 7204652,359902012,293.127840,42.728458,0.0307,spec-57287-KP193637N444141V03_sp02-012.fits.gz 
 7204851,359902007,293.183440,42.780640,0.0268,spec-57287-KP193637N444141V03_sp02-007.fits.gz 
 7205067,154013066,293.246775,42.745322,0.3782,spec-56432-KP192102N424113V01_sp13-066.fits.gz 
 7205313,359901028,293.323390,42.709980,0.0288,spec-57287-KP193637N444141V03_sp01-028.fits.gz 
 7206422,360101048,293.641820,42.736019,0.0242,spec-57287-KP193637N444141V05_sp01-048.fits.gz 
