   KIC, 2MASS,        Kep_mag,  flag_act_osc, evol_status, Prot, logg_ast, err, NUV_xs, err, S_Ca_HK, err, S_Mg, err, S_Fe, err, S_Halpha, err, S_CaIR, err 
 11667799,19392877+4944290 ,12.00, 0,0,-999.00, 2.61, 0.01,1.095,0.446,0.142,0.002,0.577,0.010,0.861,0.008,0.783,0.008,0.565,0.002 
 11667928,19394196+4947514 ,10.82, 3,0,108.00, 2.39, 0.01,0.479,0.362,0.182,0.002,0.579,0.005, -999, -999, -999, -999, -999, -999 
 11668036,19395636+4945522 ,10.68, 0,2,-999.00, 2.54, 0.01,1.008,0.360, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11668246,19402209+4945042 ,11.65, 0,0,-999.00, 2.52, 0.01,1.175,0.394,0.087,0.002,0.586,0.064,0.830,0.017,0.790,0.014,0.552,0.007 
 11668839,19413267+4944199 ,12.49, 0,1,-999.00, 3.10, 0.01,0.980,0.413,0.202,0.001,0.533,0.004,0.900,0.007,0.779,0.006,0.632,0.013 
 11669113,19420379+4943320 ,11.54, 0,1,-999.00, 2.28, 0.01,1.428,0.443,0.169,0.003,0.556,0.008,0.873,0.006,0.783,0.005,0.586,0.008 
 11669622,19425712+4943058 ,11.19, 0,2,-999.00, 2.45, 0.01,0.311,0.350,0.230,0.003,0.707,0.003,0.888,0.011,0.749,0.009,0.610,0.005 
 11670367,19440595+4943136 ,12.36, 2,2, 91.20, 2.39, 0.01,0.529,0.409, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11670968,19450392+4946139 ,12.05, 0,1,-999.00, 2.57, 0.01,0.458,0.400,0.145,0.002,0.615,0.014,0.908,0.005,0.733,0.004,0.579,0.008 
 11673900,19493580+4946360 ,11.46, 0,2,-999.00, 2.55, 0.01,1.119,0.440, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11674666,19505446+4945288 ,11.92, 0,2,-999.00, 2.43, 0.01,0.711,0.433,0.249,0.002,0.703,0.001,0.884,0.009,0.731,0.009,0.605,0.011 
 11674692,19505682+4942247 ,11.50, 0,2,-999.00, 2.85, 0.01, -999, -999,0.138,0.001,0.643,0.004,0.863,0.002,0.751,0.002,0.579,0.001 
 11674709,19505896+4942274 ,11.96, 0,0,-999.00, 2.14, 0.01, -999, -999,0.220,0.006,0.689,0.002,0.883,0.006,0.753,0.005,0.637,0.002 
 11702195,19023677+4948449 ,10.64, 0,0,-999.00, 2.63, 0.01, -999, -999,0.155,0.001,0.575,0.003,0.899,0.003,0.780,0.003,0.600,0.003 
 11702480,19031815+4950070 ,12.23, 0,0,-999.00, 2.47, 0.01, -999, -999,0.193,0.001,0.584,0.004,0.865,0.006,0.812,0.007,0.588,0.006 
 11704163,19075709+4949035 ,11.38, 0,2,-999.00, 2.57, 0.01, -999, -999,0.207,0.001,0.616,0.003,0.882,0.005,0.792,0.004,0.616,0.005 
 11706564,19135117+4951345 ,12.42, 0,0,-999.00, 2.23, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11707080,19145930+4948479 ,12.16, 0,1,-999.00, 3.14, 0.01, -999, -999,0.181,0.001,0.630,0.003,0.920,0.004,0.738,0.004,0.612,0.003 
 11707304,19152674+4948063 ,11.71, 0,2,-999.00, 2.45, 0.01, -999, -999,0.173,0.002,0.669,0.003,0.893,0.004,0.755,0.004,0.615,0.005 
 11707798,19163141+4949020 ,11.18, 0,2,-999.00, 2.50, 0.01,0.997,0.433, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11708997,19185628+4953309 ,11.15, 0,1,-999.00, 3.20, 0.01,0.309,0.427,0.171,0.001,0.567,0.005,0.903,0.006,0.752,0.005,0.608,0.007 
 11709871,19204438+4948127 ,12.14, 0,2,-999.00, 2.41, 0.01, -999, -999,0.190,0.002,0.677,0.004,0.888,0.005,0.729,0.005,0.588,0.006 
 11710193,19212798+4951273 ,11.75, 0,2,-999.00, 2.41, 0.01, -999, -999,0.204,0.003,0.719,0.008,0.892,0.010,0.739,0.011,0.604,0.009 
 11710224,19213293+4948102 ,11.22, 0,0,-999.00, 2.95, 0.01, -999, -999,0.208,0.002,0.628,0.004,0.869,0.005,0.727,0.005,0.573,0.008 
 11713326,19283779+4952575 ,12.07, 0,2,-999.00, 2.41, 0.01, -999, -999,0.140,0.001,0.622,0.003,0.852,0.004,0.757,0.003,0.522,0.005 
 11716326,19345492+4951348 ,11.75, 0,1,-999.00, 3.26, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11718785,19391236+4948558 ,10.02, 0,0,-999.00, 2.33, 0.01,-0.006,0.404, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11721291,19432666+4949030 ,12.33, 0,2,-999.00, 2.48, 0.01,0.764,0.372,0.146,0.002,0.683,0.004,0.880,0.006,0.731,0.005,0.571,0.004 
 11721374,19433450+4952150 ,11.16, 0,1,-999.00, 2.69, 0.01,1.588,0.397,0.126,0.002,0.543,0.005,0.860,0.007,0.777,0.006,0.563,0.007 
 11721438,19434121+4948592 ,11.75, 0,2,-999.00, 2.96, 0.01,0.627,0.359,0.196,0.001,0.649,0.005,0.873,0.008,0.742,0.006,0.568,0.006 
 11722424,19452143+4953480 ,10.82, 0,0,-999.00, 2.27, 0.01,0.718,0.397, -999, -999,0.562,0.005,0.854,0.005,0.763,0.005,0.530,0.003 
 11725034,19491937+4953554 ,11.76, 2,0, 56.70, 2.13, 0.02,-0.172,0.471, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11725452,19495794+4949540 ,12.19, 0,1,-999.00, 3.05, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11725564,19500983+4951586 ,11.11, 2,2,106.00, 2.96, 0.01,0.911,0.349,0.190,0.003,0.657,0.005,0.875,0.007,0.729,0.006,0.569,0.015 
 11752118,19000987+4958543 ,12.14, 0,0,-999.00, 2.48, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11752358,19004872+4956146 ,12.19, 0,1,-999.00, 2.73, 0.01, -999, -999,0.225,0.002,0.729,0.005,0.922,0.007,0.752,0.007,0.659,0.004 
 11752707,19014887+4958530 ,11.67, 0,1,-999.00, 2.19, 0.01, -999, -999,0.164,0.002,0.639,0.004,0.900,0.006,0.802,0.005,0.608,0.015 
 11753018,19023911+4958135 ,10.85, 0,0,-999.00, 2.71, 0.01, -999, -999,0.182,0.001,0.557,0.007,0.866,0.010,0.809,0.008,0.594,0.007 
 11753211,19031217+4954291 ,12.29, 0,2,-999.00, 2.45, 0.01, -999, -999, -999, -999,0.705,0.004,0.879,0.005,0.769,0.004,0.605,0.005 
 11753722,19043322+4954121 ,11.88, 0,1,-999.00, 2.59, 0.01, -999, -999,0.152,0.004,0.580,0.005,0.893,0.009,0.766,0.007,0.604,0.005 
 11754056,19052680+4955570 ,11.75, 0,2,-999.00, 2.44, 0.01, -999, -999,0.128,0.002,0.604,0.004,0.867,0.005,0.774,0.006,0.570,0.007 
 11754082,19053086+4956388 , 9.29, 0,0,-999.00, 2.63, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11756686,19123467+4959085 ,12.30, 0,0,-999.00, 2.30, 0.01, -999, -999,0.137,0.002,0.703,0.007,0.886,0.009,0.760,0.008,0.593,0.003 
 11757076,19133327+4955228 ,12.35, 0,2,-999.00, 2.48, 0.01, -999, -999,0.213,0.002,0.591,0.016,0.865,0.021,0.793,0.019,0.574,0.017 
 11757206,19135166+4956321 ,12.14, 0,2,-999.00, 2.38, 0.01, -999, -999,0.148,0.002, -999, -999,0.835,0.026,0.818,0.026,0.544,0.022 
 11757739,19150837+4958395 ,11.19, 0,2,-999.00, 2.49, 0.01, -999, -999,0.152,0.001,0.685,0.010,0.887,0.006,0.732,0.006,0.567,0.012 
 11757910,19153026+4954554 ,12.14, 0,1,-999.00, 2.33, 0.01, -999, -999,0.161,0.003,0.625,0.009,0.884,0.014,0.749,0.011,0.568,0.014 
 11758055,19154854+4959528 ,11.47, 0,0,-999.00, 2.26, 0.01, -999, -999,0.144,0.002,0.618,0.007,0.867,0.009,0.748,0.008,0.567,0.010 
 11758140,19160154+4954514 ,11.74, 0,0,-999.00, 2.80, 0.01, -999, -999,0.153,0.002,0.609,0.006,0.886,0.006,0.774,0.007,0.619,0.006 
 11758710,19171753+4957082 ,11.52, 0,0,-999.00, 2.64, 0.01, -999, -999,0.171,0.005,0.577,0.004,0.854,0.005,0.770,0.005,0.551,0.005 
 11759220,19182532+4955464 ,12.06, 0,1,-999.00, 2.31, 0.01, -999, -999,0.194,0.002, -999, -999,0.865,0.006,0.812,0.005,0.598,0.004 
 11759700,19193008+4958433 ,11.79, 0,0,-999.00, 2.90, 0.01, -999, -999,0.178,0.006,0.618,0.005,0.866,0.007,0.778,0.007,0.591,0.008 
 11759860,19194944+4957366 ,10.65, 0,2,-999.00, 2.51, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11760319,19205156+4958285 ,11.81, 0,1,-999.00, 2.29, 0.01, -999, -999,0.170,0.002,0.701,0.005,0.898,0.005,0.745,0.005,0.591,0.004 
 11763919,19291266+4957417 ,10.24, 0,2,-999.00, 2.48, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11764270,19295751+4954425 ,11.52, 0,2,-999.00, 2.43, 0.01, -999, -999,0.156,0.001,0.621,0.005,0.874,0.010,0.797,0.010,0.591,0.011 
 11764438,19301789+4955036 ,10.12, 0,2,-999.00, 2.41, 0.01, -999, -999,0.145,0.004,0.613,0.005,0.882,0.007,0.801,0.007,0.614,0.013 
 11767058,19353487+4955086 ,10.53, 0,2,-999.00, 2.66, 0.01, -999, -999,0.156,0.002,0.702,0.004,0.880,0.004,0.749,0.004,0.571,0.004 
 11768149,19372858+4959148 ,11.95, 0,1,-999.00, 3.35, 0.01, -999, -999,0.203,0.002,0.542,0.006,0.858,0.026,0.789,0.026,0.636,0.005 
 11768570,19381598+4954311 ,12.11, 0,2,-999.00, 2.46, 0.01, -999, -999,0.158,0.002,0.641,0.003,0.872,0.004,0.760,0.004,0.580,0.013 
 11768621,19382209+4956499 ,12.46, 0,2,-999.00, 2.47, 0.01, -999, -999,0.179,0.004,0.698,0.006,0.900,0.009,0.750,0.006,0.604,0.004 
 11768640,19382405+4956026 ,12.32, 0,2,-999.00, 2.44, 0.01, -999, -999,0.167,0.003,0.699,0.005,0.894,0.006,0.744,0.008,0.579,0.008 
 11769182,19391990+4957013 ,10.60, 0,0,-999.00, 2.54, 0.01,0.215,0.367,0.158,0.002,0.575,0.006,0.860,0.007,0.788,0.009,0.586,0.006 
 11769491,19395771+4954065 ,12.24, 0,2,-999.00, 2.43, 0.01,0.118,0.369, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11769563,19400698+4955474 ,12.06, 0,0,-999.00, 2.85, 0.01,0.682,0.379, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11770546,19415178+4959195 , 8.11, 2,2,134.00, 2.88, 0.01,1.106,0.339, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11771333,19431401+4955448 ,11.86, 0,2,-999.00, 2.49, 0.01,1.159,0.386,0.140,0.001,0.644,0.005,0.873,0.007,0.750,0.006,0.553,0.006 
 11771561,19433691+4957379 ,12.20, 0,1,-999.00, 3.18, 0.01,0.988,0.398,0.180,0.002,0.602,0.002,0.894,0.002,0.739,0.002,0.591,0.004 
 11772905,19454448+4958565 ,11.75, 0,1,-999.00, 2.79, 0.01,-1.122,0.362,0.182,0.002,0.663,0.002,0.897,0.002,0.723,0.003,0.596,0.002 
 11773616,19465655+4956303 ,11.90, 0,0,-999.00, 2.33, 0.01, -999, -999, -999, -999, -999, -999,0.837,0.010,0.798,0.011,0.532,0.003 
 11774110,19474663+4958251 ,12.37, 0,2,-999.00, 2.45, 0.01, -999, -999,0.136,0.005,0.574,0.008,0.857,0.005,0.772,0.004,0.548,0.010 
 11775041,19491544+4959530 ,11.99, 2,2, 55.00, 2.44, 0.01,0.320,0.410,0.194,0.001,0.740,0.002,0.910,0.003,0.724,0.003,0.601,0.003 
 11775398,19495386+4958483 ,10.23, 0,2,-999.00, 2.42, 0.01,1.234,0.414, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11775511,19500511+4958454 ,10.31, 0,0,-999.00, 2.58, 0.01,0.283,0.388,0.147,0.001,0.601,0.006,0.896,0.009,0.775,0.007,0.577,0.009 
 11802908,19005416+5000277 ,12.23, 0,1,-999.00, 2.93, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11804799,19055093+5004045 ,12.42, 2,1, 40.00, 3.23, 0.01, -999, -999,0.196,0.001,0.595,0.003,0.873,0.005,0.750,0.005,0.606,0.005 
 11805390,19073093+5000575 , 9.59, 0,2,-999.00, 2.42, 0.01, -999, -999,0.174,0.002,0.676,0.004,0.872,0.006,0.763,0.005,0.584,0.005 
 11805460,19074337+5005072 ,11.00, 0,2,-999.00, 2.47, 0.01, -999, -999,0.359,0.001,0.613,0.004,0.875,0.005,0.781,0.004,0.606,0.004 
 11805792,19083526+5001393 ,11.75, 0,2,-999.00, 2.46, 0.01, -999, -999,0.169,0.001,0.662,0.003,0.884,0.003,0.771,0.003,0.611,0.004 
 11808481,19150219+5002467 ,10.80, 2,2, 54.00, 2.35, 0.01, -999, -999,0.177,0.001,0.652,0.003,0.891,0.005,0.730,0.005,0.562,0.005 
 11808970,19160349+5003191 ,11.39, 0,0,-999.00, 2.62, 0.01, -999, -999,0.148,0.001,0.630,0.012,0.859,0.014,0.753,0.014,0.543,0.003 
 11811826,19223194+5001569 ,10.43, 0,1,-999.00, 3.10, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11817405,19344297+5001061 ,11.90, 0,0,-999.00, 2.43, 0.01, -999, -999,0.141,0.003,0.641,0.006,0.868,0.007,0.767,0.007,0.586,0.017 
 11819363,19381224+5005191 , 9.39, 0,0,-999.00, 2.62, 0.01, -999, -999,0.156,0.002,0.709,0.006,0.896,0.007,0.761,0.008,0.611,0.010 
 11819760,19385460+5005570 ,10.79, 0,2,-999.00, 2.39, 0.01, -999, -999,0.003,0.001,0.679,0.013,0.872,0.016,0.756,0.018,0.612,0.009 
 11820477,19401185+5004376 ,12.40, 0,2,-999.00, 2.45, 0.01, -999, -999,0.144,0.006,0.601,0.008,0.853,0.009,0.760,0.010,0.536,0.020 
 11820688,19403468+5001579 ,10.59, 0,2,-999.00, 2.50, 0.01,1.194,0.439, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11820712,19403759+5004536 ,12.37, 4,0,-999.00, 2.45, 0.01, -999, -999,0.170,0.005,0.688,0.006,0.882,0.010,0.723,0.009,0.562,0.012 
 11821135,19412620+5003471 ,12.50, 0,1,-999.00, 2.88, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11821439,19415629+5001000 ,10.84, 0,0,-999.00, 2.59, 0.01,1.299,0.378, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11822526,19434290+5001217 ,12.23, 0,2,-999.00, 2.45, 0.01,0.826,0.400,0.140,0.002,0.664,0.006,0.885,0.009,0.732,0.007,0.572,0.007 
 11823838,19455292+5002304 ,11.02, 0,2,-999.00, 2.54, 0.01,0.558,0.367, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11824976,19474410+5000056 ,11.65, 0,2,-999.00, 2.46, 0.01,0.722,0.432,0.135,0.003,0.631,0.002,0.863,0.003,0.748,0.003,0.560,0.004 
 11825166,19480315+5001081 ,12.30, 0,0,-999.00, 2.60, 0.01,0.104,0.481,0.205,0.002,0.592,0.004,0.868,0.004,0.737,0.005,0.592,0.002 
 11826594,19502250+5003486 , 9.15, 0,2,-999.00, 2.49, 0.01,1.403,0.411,0.142,0.002,0.658,0.005,0.866,0.005,0.778,0.005,0.539,0.005 
 11854450,19035763+5010064 ,12.11, 0,2,-999.00, 2.40, 0.01, -999, -999,0.152,0.001,0.686,0.004,0.902,0.006,0.755,0.005,0.606,0.003 
 11855110,19053847+5008273 ,11.70, 0,2,-999.00, 2.49, 0.01, -999, -999,0.156,0.001,0.674,0.004,0.889,0.005,0.757,0.005,0.588,0.007 
 11860180,19182072+5009080 ,12.38, 0,0,-999.00, 2.34, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11860256,19183178+5008359 ,12.34, 0,1,-999.00, 2.69, 0.01, -999, -999,0.164,0.001,0.642,0.004,0.878,0.005,0.773,0.004,0.583,0.008 
 11860626,19192403+5008300 ,11.74, 0,1,-999.00, 2.55, 0.01, -999, -999,0.152,0.002,0.688,0.007,0.903,0.009,0.737,0.008,0.642,0.007 
 11861823,19221446+5007103 ,11.57, 0,0,-999.00, 2.29, 0.01, -999, -999, -999, -999, -999, -999,0.823,0.005,0.779,0.004,0.482,0.005 
 11862360,19233462+5011230 ,11.72, 0,2,-999.00, 2.40, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11862382,19233738+5006408 ,12.00, 0,2,-999.00, 2.55, 0.01, -999, -999,0.162,0.001,0.595,0.004,0.860,0.007,0.757,0.006,0.550,0.007 
 11862833,19244623+5011106 ,12.05, 0,0,-999.00, 2.50, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11868246,19360525+5007481 ,11.60, 0,2,-999.00, 2.44, 0.01, -999, -999,0.161,0.006,0.601,0.005,0.852,0.012,0.783,0.010,0.548,0.013 
 11869095,19374027+5011053 ,10.48, 0,2,-999.00, 2.65, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11870991,19411280+5009279 ,11.82, 0,2,-999.00, 2.41, 0.01, -999, -999,0.162,0.001,0.727,0.010,0.901,0.005,0.744,0.005,0.567,0.006 
 11871882,19424010+5006436 , 9.79, 0,2,-999.00, 2.46, 0.01,0.816,0.400,0.158,0.002,0.712,0.005,0.893,0.005,0.722,0.005,0.583,0.005 
 11873200,19445035+5006019 ,12.18, 0,2,-999.00, 2.48, 0.01,0.437,0.392,0.133,0.002,0.647,0.004,0.882,0.008,0.739,0.009,0.579,0.008 
 11873264,19445597+5006550 ,12.09, 0,2,-999.00, 2.50, 0.01,0.844,0.395,0.185,0.003,0.649,0.007,0.890,0.014,0.765,0.013,0.601,0.019 
 11904929,19044584+5015055 , 9.87, 0,2,-999.00, 2.56, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11905393,19055664+5013556 ,12.36, 0,2,-999.00, 2.42, 0.01, -999, -999,0.198,0.003,0.561,0.006,0.857,0.008,0.697,0.005,0.514,0.006 
 11905840,19070835+5016440 ,11.64, 0,1,-999.00, 3.00, 0.01, -999, -999,0.201,0.001,0.659,0.005,0.908,0.005,0.764,0.005,0.629,0.009 
 11907579,19114500+5016528 ,12.06, 1,0, 14.93,-999.00,-999.00, -999, -999,0.330,0.001,0.609,0.003,0.873,0.004,0.767,0.003,0.656,0.003 
 11908744,19143094+5012262 ,10.45, 0,2,-999.00, 2.41, 0.01, -999, -999,0.155,0.002,0.596,0.005,0.859,0.007,0.726,0.007,0.524,0.006 
 11910249,19174501+5017538 ,12.38, 0,0,-999.00, 2.45, 0.01, -999, -999,0.158,0.002,0.558,0.004,0.875,0.005,0.763,0.005,0.559,0.006 
 11910960,19191473+5014527 ,12.49, 0,1,-999.00, 2.77, 0.01, -999, -999,0.166,0.002,0.669,0.005,0.901,0.007,0.734,0.006,0.615,0.007 
 11912582,19230648+5012446 ,12.46, 0,0,-999.00, 2.68, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11913545,19251484+5012404 ,11.66, 0,1,-999.00, 2.98, 0.01, -999, -999,0.140,0.004,0.556,0.010,0.863,0.015,0.774,0.011,0.579,0.014 
 11913802,19255048+5015368 ,11.21, 0,2,-999.00, 2.32, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11920678,19401857+5016563 ,10.33, 0,0,-999.00, 2.48, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11924806,19472232+5015040 ,12.06, 2,2,142.00, 2.97, 0.01,0.329,0.391,0.235,0.006,0.662,0.008,0.877,0.011,0.734,0.009,0.588,0.008 
 11924919,19473277+5017319 ,10.21, 0,0,-999.00, 2.98, 0.01,1.176,0.406, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11925044,19474596+5016384 ,11.24, 0,0,-999.00, 3.20, 0.01, -999, -999,0.141,0.006,0.551,0.005,0.862,0.007,0.770,0.006,0.562,0.094 
 11953581,19022344+5021306 ,10.50, 0,2,-999.00, 2.47, 0.01, -999, -999,0.212,0.006, -999, -999,0.844,0.007,0.812,0.006,0.565,0.005 
 11953668,19023744+5020380 ,12.20, 0,2,-999.00, 2.38, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11954465,19044447+5022436 ,11.09, 0,1,-999.00, 2.93, 0.01, -999, -999,0.170,0.002,0.565,0.004,0.877,0.004,0.789,0.005,0.604,0.004 
 11957092,19114668+5023311 ,10.90, 0,2,-999.00, 2.56, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11957627,19130282+5021311 ,12.31, 0,1,-999.00, 2.24, 0.01, -999, -999,0.164,0.001,0.684,0.003,0.890,0.003,0.747,0.003,0.598,0.003 
 11960363,19192119+5018518 ,10.59, 0,1,-999.00, 2.86, 0.01, -999, -999,0.135,0.001,0.531,0.004,0.843,0.006,0.777,0.006,0.573,0.005 
 11960470,19193461+5021421 , 9.60, 0,2,-999.00, 2.50, 0.01, -999, -999,0.164,0.003,0.649,0.007,0.864,0.005,0.749,0.004,0.559,0.010 
 11961034,19204528+5023474 ,10.31, 0,0,-999.00, 2.37, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11961545,19220579+5022166 ,11.73, 0,0,-999.00, 2.60, 0.01, -999, -999,0.173,0.002,0.582,0.003,0.890,0.005,0.746,0.004,0.574,0.005 
 11966805,19342372+5019090 ,12.04, 0,0,-999.00, 2.52, 0.01, -999, -999,0.175,0.003,0.646,0.002,0.893,0.007,0.768,0.006,0.623,0.003 
 11968334,19370901+5021414 ,12.16, 0,1,-999.00, 3.06, 0.01, -999, -999,0.184,0.002,0.544,0.010,0.861,0.009,0.787,0.010,0.586,0.013 
 11968514,19372681+5018273 ,11.45, 4,0,-999.00, 2.79, 0.01, -999, -999,0.185,0.001,0.714,0.007,0.901,0.011,0.764,0.009,0.633,0.011 
 11969378,19390565+5019540 , 9.47, 0,2,-999.00, 2.50, 0.01, -999, -999,0.153,0.005,0.626,0.006,0.861,0.006,0.754,0.005,0.538,0.009 
 11970987,19420704+5023142 ,11.12, 0,2,-999.00, 2.57, 0.01, -999, -999,0.142,0.002,0.672,0.006,0.873,0.010,0.747,0.009,0.505,0.007 
 11971123,19422093+5018436 ,11.09, 0,2,-999.00, 2.43, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11971940,19434101+5020020 ,10.28, 0,0,-999.00, 2.58, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 11972294,19442220+5022578 ,10.14, 0,1,-999.00, 2.42, 0.01, -999, -999,0.196,0.005,0.772,0.012,0.913,0.016,0.730,0.016,0.662,0.012 
 11972904,19452616+5021169 ,12.41, 0,1,-999.00, 3.08, 0.01,1.046,0.390,0.174,0.004,0.606,0.004,0.886,0.006,0.750,0.005,0.606,0.017 
 11973246,19460075+5022308 ,12.44, 0,2,-999.00, 2.57, 0.01,1.431,0.441,0.175,0.003,0.651,0.002,0.876,0.003,0.753,0.002,0.567,0.005 
 11973853,19465756+5021258 ,11.45, 0,1,-999.00, 3.23, 0.01,0.266,0.363,0.218,0.002,0.645,0.002,0.884,0.003,0.757,0.002,0.613,0.003 
 12003253,19015178+5024593 ,11.19, 2,2, 55.50, 2.40, 0.01, -999, -999,0.219,0.001,0.626,0.002,0.876,0.003,0.761,0.003,0.599,0.003 
 12003742,19030568+5027029 ,11.41, 0,2,-999.00, 2.70, 0.01, -999, -999,0.168,0.001,0.696,0.006,0.895,0.008,0.748,0.009,0.604,0.009 
 12004945,19062567+5029027 ,11.92, 0,1,-999.00, 2.85, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 12005162,19070627+5024456 ,10.54, 0,1,-999.00, 3.12, 0.01, -999, -999,0.191,0.002,0.641,0.002,0.903,0.002,0.767,0.002,0.626,0.003 
 12006471,19105677+5028236 ,11.64, 0,2,-999.00, 2.50, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 12007247,19124140+5025451 ,10.85, 0,0,-999.00, 2.36, 0.01, -999, -999,0.175,0.000,0.638,0.004,0.866,0.005,0.763,0.005,0.579,0.004 
 12008680,19155236+5024566 ,11.21, 0,2,-999.00, 2.34, 0.01, -999, -999,0.162,0.001,0.683,0.003,0.884,0.003,0.748,0.003,0.571,0.005 
 12008797,19160612+5024394 ,10.71, 0,2,-999.00, 2.41, 0.01, -999, -999,0.143,0.002,0.636,0.004,0.867,0.005,0.763,0.004,0.547,0.004 
 12008916,19162317+5025378 ,11.77, 0,1,-999.00, 3.13, 0.01, -999, -999,0.225,0.002,0.575,0.002,0.873,0.003,0.758,0.003,0.601,0.004 
 12011705,19225574+5024186 ,12.12, 0,2,-999.00, 2.38, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 12012082,19235844+5027243 ,11.99, 0,1,-999.00, 2.37, 0.01, -999, -999,0.176,0.002,0.695,0.005,0.878,0.006,0.755,0.006,0.564,0.002 
 12012511,19250099+5028279 ,12.28, 0,1,-999.00, 2.88, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 12012725,19253178+5026256 ,10.76, 0,2,-999.00, 2.33, 0.01, -999, -999,0.177,0.003,0.661,0.023,0.871,0.030,0.762,0.024,0.554,0.013 
 12012758,19253700+5024164 ,12.20, 0,1,-999.00, 3.24, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 12017985,19371201+5024555 ,10.17, 0,0,-999.00, 2.16, 0.01, -999, -999,0.200,0.001,0.895,0.003,0.951,0.004,0.730,0.003,0.738,0.009 
 12019910,19410077+5029435 ,12.36, 0,0,-999.00, 2.91, 0.01, -999, -999,0.183,0.001,0.651,0.003,0.877,0.003,0.730,0.004,0.565,0.006 
 12020628,19422320+5026544 , 9.51, 2,0, 98.40, 2.86, 0.01, -999, -999,0.223,0.002,0.665,0.007,0.870,0.010,0.753,0.008,0.536,0.003 
 12021730,19441344+5027157 ,12.32, 0,1,-999.00, 3.00, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
 12021906,19443127+5024243 ,11.97, 0,2,-999.00, 2.53, 0.01, -999, -999,0.203,0.001,0.623,0.004,0.848,0.005,0.766,0.005,0.537,0.005 
 12024640,19490295+5025171 ,12.06, 0,1,-999.00, 2.88, 0.01,1.074,0.461,0.149,0.002,0.570,0.037,0.880,0.042,0.777,0.038,0.581,0.009 
 12053188,19045938+5031069 ,11.68, 3,0,126.00, 2.39, 0.01, -999, -999,0.205,0.001,0.553,0.002,0.845,0.003,0.744,0.002,0.542,0.011 
